imperfect,2FP,ܬܶܐ̈ܒܠܳܢ,ܬܶܬܰܐܒܠ̈ܳܢ,ܬܰܐܒܠ̈ܳܢ,ܬܶܬܰܐܒܠ̈ܳܢ,ܬܰܘܒܠ̈ܳܢ,ܬܶܬܬܰܘܒܠ̈ܳܢ
imperfect,1CP,ܢܶܐܒܽܘܠ,ܢܶܬܶܐܒܶܠ,ܢܰܐܒܶܠ,ܢܶܬܰܐܒܰܠ,ܢܰܘܒܶܠ,ܢܶܬܬܰܘܒܰܠ
imperative,MS,ܐܰܒܽܘܠ,ܐܶܬܰܐܒܠ,ܐܰܒܶܠ,ܐܶܬܰܐܒܰܠ,ܐܰܘܒܶܠ,ܐܶܬܬܰܘܒܰܠ
imperative,FS,ܐܰܒܽܘܠܝ,ܐܶܬܰܐܒܠܝ,ܐܰܒܶܠܝ,ܐܶܬܰܐܒܰܠܝ,ܐܰܘܒܶܠܝ,ܐܶܬܬܰܘܒܰܠܝ
imperative,MP,ܐܰܒܽܘܠܘ,ܐܶܬܰܐܒܠܘ,ܐܰܒܶܠܘ,ܐܶܬܰܐܒܰܠܘ,ܐܰܘܒܶܠܘ,ܐܶܬܬܰܘܒܰܠܘ
imperative,FP,ܐܰܒܽܘܠ̈ܝ,ܐܶܬܰܐܒܠ̈ܝ,ܐܰܒܶܠ̈ܝ,ܐܶܬܰܐܒܰܠ̈ܝ,ܐܰܘܒܶܠ̈ܝ,ܐܶܬܬܰܘܒܰܠ̈ܝ
active-participle,MS,ܐܳܒܶܠ,ܡܶܬܶܐܒܶܠ,ܡܰܐܒܶܠ,ܡܶܬܰܐܒܰܠ,ܡܰܘܒܶܠ,ܡܶܬܬܰܘܒܰܠ
active-participle,FS,ܐܳܒܠܳܐ,ܡܶܬܰܐܒܠܳܐ,ܡܰܐܒܠܳܐ,ܡܶܬܰܐܒܠܳܐ,ܡܰܘܒܠܳܐ,ܡܶܬܬܰܘܒܠܳܐ
active-participle,MP,ܐܳܒܠܺܝܢ,ܡܶܬܰܐܒܠܺܝܢ,ܡܰܐܒܠܺܝܢ,ܡܶܬܰܐܒܠܺܝܢ,ܡܰܘܒܠܺܝܢ,ܡܶܬܬܰܘܒܠܺܝܢ
active-participle,FP,ܐܳܒ̈ܠܳܢ,ܡܶܬܰܐܒܠ̈ܳܢ,ܡܰܐܒܠ̈ܳܢ,ܡܶܬܰܐܒܠ̈ܳܢ,ܡܰܘܒܠ̈ܳܢ,ܡܶܬܬܰܘܒܠ̈ܳܢ
passive-participle,MS,ܐܰܒܺܝܠ,,ܡܰܐܒܰܠ,,ܡܰܘܒܰܠ,
passive-participle,FS,ܐܰܒܺܝܠܳܐ,,ܡܰܐܒܠܳܐ,,ܡܰܘܒܠܳܐ,
passive-participle,MP,ܐܰܒܺܝܠܺܝܢ,,ܡܰܐܒܠܺܝܢ,,ܡܰܘܒܠܺܝܢ,
passive-participle,FP,ܐܰܒܺܝܠ̈ܳ,,ܡܰܐܒ̈ܠܳܢ,,ܡܰܘܒ̈ܠܳܢ,
infinitive,,ܡܶܐܒܰܠ,ܡܶܬܶܐܒܳܠܽܘ,ܡܰܐܒܳܠܽܘ,ܡܶܬܰܐܒܳܠܽܘ,ܡܰܘܒܳܠܽܘ,ܡܶܬܬܰܘܒܳܠܽܘ
